id,kanji_list,kana_list,tokens
s1439,"[169, 77]",[167],"[{""kind"": ""word"", ""ja"": ""ヨーロッパ"", ""reading"": ""よーろっぱ"", ""en"": ""Europe"", ""kanji"": [], ""targets"": [], ""kana_targets"": [167]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""冬"", ""reading"": ""ふゆ"", ""en"": ""winter"", ""kanji"": [""冬""], ""targets"": [169]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""長い"", ""reading"": ""ながい"", ""en"": ""long"", ""kanji"": [""長""], ""targets"": [77]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s1440,"[101, 285, 228, 221, 35]",[168],"[{""kind"": ""word"", ""ja"": ""パリ"", ""reading"": ""ぱり"", ""en"": ""Paris"", ""kanji"": [], ""targets"": [], ""kana_targets"": [168]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""美術館"", ""reading"": ""びじゅつかん"", ""en"": ""art museums"", ""kanji"": [""美"", ""術"", ""館""], ""targets"": [101, 285, 228]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""有名"", ""reading"": ""ゆうめい"", ""en"": ""famous"", ""kanji"": [""有"", ""名""], ""targets"": [221, 35]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s1441,"[39, 151]",[171],"[{""kind"": ""word"", ""ja"": ""ソファ"", ""reading"": ""そふぁ"", ""en"": ""sofa"", ""kanji"": [], ""targets"": [], ""kana_targets"": [171]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""上"", ""reading"": ""うえ"", ""en"": ""top"", ""kanji"": [""上""], ""targets"": [39]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""休みます"", ""reading"": ""やすみます"", ""en"": ""rest"", ""kanji"": [""休""], ""targets"": [151], ""lemma"": ""休む""}]"
s1442,"[2, 62]",[179],"[{""kind"": ""word"", ""ja"": ""マグカップ"", ""reading"": ""まぐかっぷ"", ""en"": ""mug"", ""kanji"": [], ""targets"": [], ""kana_targets"": [179]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""二つ"", ""reading"": ""ふたつ"", ""en"": ""two"", ""kanji"": [""二""], ""targets"": [2]}, {""kind"": ""word"", ""ja"": ""買いました"", ""reading"": ""かいました"", ""en"": ""bought"", ""kanji"": [""買""], ""targets"": [62], ""lemma"": ""買う""}]"
s1443,"[17, 61]",[180],"[{""kind"": ""word"", ""ja"": ""コップ"", ""reading"": ""こっぷ"", ""en"": ""cup"", ""kanji"": [], ""targets"": [], ""kana_targets"": [180]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""お水"", ""reading"": ""おみず"", ""en"": ""water"", ""kanji"": [""水""], ""targets"": [17]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""入れます"", ""reading"": ""いれます"", ""en"": ""pour"", ""kanji"": [""入""], ""targets"": [61], ""lemma"": ""入れる""}]"
s1444,[57],[182],"[{""kind"": ""word"", ""ja"": ""フォーク"", ""reading"": ""ふぉーく"", ""en"": ""fork"", ""kanji"": [], ""targets"": [], ""kana_targets"": [182]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""食べて"", ""reading"": ""たべて"", ""en"": ""eat"", ""kanji"": [""食""], ""targets"": [57], ""lemma"": ""食べる""}, {""kind"": ""particle"", ""kana"": ""も""}, {""kind"": ""particle"", ""kana"": ""いい""}, {""kind"": ""particle"", ""kana"": ""です""}, {""kind"": ""particle"", ""kana"": ""か""}]"
s1445,[106],"[185, 112]","[{""kind"": ""word"", ""ja"": ""フライパン"", ""reading"": ""ふらいぱん"", ""en"": ""frying pan"", ""kanji"": [], ""targets"": [], ""kana_targets"": [185]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""いか"", ""reading"": ""いか"", ""en"": ""squid"", ""kanji"": [], ""targets"": [], ""kana_targets"": [112]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""焼きます"", ""reading"": ""やきます"", ""en"": ""fry"", ""kanji"": [""焼""], ""targets"": [106], ""lemma"": ""焼く""}]"
s1446,"[2, 23, 68]",[189],"[{""kind"": ""word"", ""ja"": ""レンジ"", ""reading"": ""れんじ"", ""en"": ""microwave"", ""kanji"": [], ""targets"": [], ""kana_targets"": [189]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""二"", ""reading"": ""に"", ""en"": ""two"", ""kanji"": [""二""], ""targets"": [2]}, {""kind"": ""word"", ""ja"": ""分"", ""reading"": ""ふん"", ""en"": ""minutes"", ""kanji"": [""分""], ""targets"": [23]}, {""kind"": ""word"", ""ja"": ""待ちます"", ""reading"": ""まちます"", ""en"": ""wait"", ""kanji"": [""待""], ""targets"": [68], ""lemma"": ""待つ""}]"
s1447,"[89, 61]",[192],"[{""kind"": ""word"", ""ja"": ""タッパー"", ""reading"": ""たっぱー"", ""en"": ""container"", ""kanji"": [], ""targets"": [], ""kana_targets"": [192]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""ご飯"", ""reading"": ""ごはん"", ""en"": ""rice"", ""kanji"": [""飯""], ""targets"": [89]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""入れました"", ""reading"": ""いれました"", ""en"": ""put"", ""kanji"": [""入""], ""targets"": [61], ""lemma"": ""入れる""}]"
s1448,"[17, 193]",[193],"[{""kind"": ""word"", ""ja"": ""バケツ"", ""reading"": ""ばけつ"", ""en"": ""bucket"", ""kanji"": [], ""targets"": [], ""kana_targets"": [193]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""水"", ""reading"": ""みず"", ""en"": ""water"", ""kanji"": [""水""], ""targets"": [17]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""運びます"", ""reading"": ""はこびます"", ""en"": ""carry"", ""kanji"": [""運""], ""targets"": [193], ""lemma"": ""運ぶ""}]"
s1449,"[289, 42]",[195],"[{""kind"": ""word"", ""ja"": ""テレビ"", ""reading"": ""てれび"", ""en"": ""TV"", ""kanji"": [], ""targets"": [], ""kana_targets"": [195]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""音"", ""reading"": ""おと"", ""en"": ""sound"", ""kanji"": [""音""], ""targets"": [289]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""大きい"", ""reading"": ""おおきい"", ""en"": ""loud"", ""kanji"": [""大""], ""targets"": [42]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s1450,[113],[196],"[{""kind"": ""word"", ""ja"": ""エアコン"", ""reading"": ""えあこん"", ""en"": ""AC"", ""kanji"": [], ""targets"": [], ""kana_targets"": [196]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""切って"", ""reading"": ""きって"", ""en"": ""turn off"", ""kanji"": [""切""], ""targets"": [113], ""lemma"": ""切る""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s1451,"[169, 144, 1, 299]",[197],"[{""kind"": ""word"", ""ja"": ""冬"", ""reading"": ""ふゆ"", ""en"": ""winter"", ""kanji"": [""冬""], ""targets"": [169]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""ストーブ"", ""reading"": ""すとーぶ"", ""en"": ""heater"", ""kanji"": [], ""targets"": [], ""kana_targets"": [197]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""前"", ""reading"": ""まえ"", ""en"": ""front"", ""kanji"": [""前""], ""targets"": [144]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""一番"", ""reading"": ""いちばん"", ""en"": ""the best"", ""kanji"": [""一"", ""番""], ""targets"": [1, 299]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s1452,[289],"[198, 18]","[{""kind"": ""word"", ""ja"": ""ドライヤー"", ""reading"": ""どらいやー"", ""en"": ""hair dryer"", ""kanji"": [], ""targets"": [], ""kana_targets"": [198]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""音"", ""reading"": ""おと"", ""en"": ""sound"", ""kanji"": [""音""], ""targets"": [289]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""うるさい"", ""reading"": ""うるさい"", ""en"": ""loud"", ""kanji"": [], ""targets"": [], ""kana_targets"": [18]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s1453,"[175, 55]",[200],"[{""kind"": ""word"", ""ja"": ""リモコン"", ""reading"": ""りもこん"", ""en"": ""remote"", ""kanji"": [], ""targets"": [], ""kana_targets"": [200]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""持って"", ""reading"": ""もって"", ""en"": ""holding"", ""kanji"": [""持""], ""targets"": [175], ""lemma"": ""持つ""}, {""kind"": ""word"", ""ja"": ""来て"", ""reading"": ""きて"", ""en"": ""come"", ""kanji"": [""来""], ""targets"": [55], ""lemma"": ""来る""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s1454,[40],"[201, 174]","[{""kind"": ""word"", ""ja"": ""コンセント"", ""reading"": ""こんせんと"", ""en"": ""outlet"", ""kanji"": [], ""targets"": [], ""kana_targets"": [201]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""テーブル"", ""reading"": ""てーぶる"", ""en"": ""table"", ""kanji"": [], ""targets"": [], ""kana_targets"": [174]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""下"", ""reading"": ""した"", ""en"": ""under"", ""kanji"": [""下""], ""targets"": [40]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""particle"", ""kana"": ""あります""}]"
s1455,[100],[204],"[{""kind"": ""word"", ""ja"": ""タオル"", ""reading"": ""たおる"", ""en"": ""towel"", ""kanji"": [], ""targets"": [], ""kana_targets"": [204]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""手"", ""reading"": ""て"", ""en"": ""hands"", ""kanji"": [""手""], ""targets"": [100]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""particle"", ""kana"": ""ふきます""}]"
s1456,"[39, 252, 121, 187]",[208],"[{""kind"": ""word"", ""ja"": ""マンション"", ""reading"": ""まんしょん"", ""en"": ""condo"", ""kanji"": [], ""targets"": [], ""kana_targets"": [208]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""上"", ""reading"": ""うえ"", ""en"": ""upper"", ""kanji"": [""上""], ""targets"": [39]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""部屋"", ""reading"": ""へや"", ""en"": ""room"", ""kanji"": [""部"", ""屋""], ""targets"": [252, 121]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""住んでいます"", ""reading"": ""すんでいます"", ""en"": ""live"", ""kanji"": [""住""], ""targets"": [187], ""lemma"": ""住む""}]"
s1457,"[144, 115, 116]",[209],"[{""kind"": ""word"", ""ja"": ""アパート"", ""reading"": ""あぱーと"", ""en"": ""apartment"", ""kanji"": [], ""targets"": [], ""kana_targets"": [209]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""前"", ""reading"": ""まえ"", ""en"": ""front"", ""kanji"": [""前""], ""targets"": [144]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""公園"", ""reading"": ""こうえん"", ""en"": ""park"", ""kanji"": [""公"", ""園""], ""targets"": [115, 116]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""particle"", ""kana"": ""あります""}]"
s1458,"[10, 22, 195, 50]",[210],"[{""kind"": ""word"", ""ja"": ""デパート"", ""reading"": ""でぱーと"", ""en"": ""department store"", ""kanji"": [], ""targets"": [], ""kana_targets"": [210]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""十時"", ""reading"": ""じゅうじ"", ""en"": ""10 oclock"", ""kanji"": [""十"", ""時""], ""targets"": [10, 22]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""開店"", ""reading"": ""かいてん"", ""en"": ""opens"", ""kanji"": [""開"", ""店""], ""targets"": [195, 50]}, {""kind"": ""particle"", ""kana"": ""します""}]"
s1459,[],"[213, 16]","[{""kind"": ""word"", ""ja"": ""トイレ"", ""reading"": ""といれ"", ""en"": ""bathroom"", ""kanji"": [], ""targets"": [], ""kana_targets"": [213]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""きれい"", ""reading"": ""きれい"", ""en"": ""clean"", ""kanji"": [], ""targets"": [], ""kana_targets"": [16]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""particle"", ""kana"": ""します""}]"
s1460,[173],"[214, 269]","[{""kind"": ""word"", ""ja"": ""キッチン"", ""reading"": ""きっちん"", ""en"": ""kitchen"", ""kanji"": [], ""targets"": [], ""kana_targets"": [214]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""しょうゆ"", ""reading"": ""しょうゆ"", ""en"": ""soy sauce"", ""kanji"": [], ""targets"": [], ""kana_targets"": [269]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""使います"", ""reading"": ""つかいます"", ""en"": ""use"", ""kanji"": [""使""], ""targets"": [173], ""lemma"": ""使う""}]"
s1461,[],"[215, 98]","[{""kind"": ""word"", ""ja"": ""ベランダ"", ""reading"": ""べらんだ"", ""en"": ""balcony"", ""kanji"": [], ""targets"": [], ""kana_targets"": [215]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""ひまわり"", ""reading"": ""ひまわり"", ""en"": ""sunflowers"", ""kanji"": [], ""targets"": [], ""kana_targets"": [98]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""particle"", ""kana"": ""あります""}]"
s1462,[138],[216],"[{""kind"": ""word"", ""ja"": ""エレベーター"", ""reading"": ""えれべーたー"", ""en"": ""elevator"", ""kanji"": [], ""targets"": [], ""kana_targets"": [216]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""右"", ""reading"": ""みぎ"", ""en"": ""right"", ""kanji"": [""右""], ""targets"": [138]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""particle"", ""kana"": ""あります""}]"
s1463,[190],[217],"[{""kind"": ""word"", ""ja"": ""ホッチキス"", ""reading"": ""ほっちきす"", ""en"": ""stapler"", ""kanji"": [], ""targets"": [], ""kana_targets"": [217]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""貸して"", ""reading"": ""かして"", ""en"": ""lend"", ""kanji"": [""貸""], ""targets"": [190], ""lemma"": ""貸す""}, {""kind"": ""particle"", ""kana"": ""ください""}]"
s1464,"[255, 184]",[218],"[{""kind"": ""word"", ""ja"": ""セロテープ"", ""reading"": ""せろてーぷ"", ""en"": ""tape"", ""kanji"": [], ""targets"": [], ""kana_targets"": [218]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""紙"", ""reading"": ""かみ"", ""en"": ""paper"", ""kanji"": [""紙""], ""targets"": [255]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""止めます"", ""reading"": ""とめます"", ""en"": ""fasten"", ""kanji"": [""止""], ""targets"": [184], ""lemma"": ""止める""}]"
s1465,"[199, 64]",[219],"[{""kind"": ""word"", ""ja"": ""シャーペン"", ""reading"": ""しゃーぺん"", ""en"": ""mechanical pencil"", ""kanji"": [], ""targets"": [], ""kana_targets"": [219]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""答え"", ""reading"": ""こたえ"", ""en"": ""answers"", ""kanji"": [""答""], ""targets"": [199]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""書きます"", ""reading"": ""かきます"", ""en"": ""write"", ""kanji"": [""書""], ""targets"": [64], ""lemma"": ""書く""}]"
s1466,"[144, 77]",[221],"[{""kind"": ""word"", ""ja"": ""パソコン"", ""reading"": ""ぱそこん"", ""en"": ""computer"", ""kanji"": [], ""targets"": [], ""kana_targets"": [221]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""前"", ""reading"": ""まえ"", ""en"": ""front"", ""kanji"": [""前""], ""targets"": [144]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""長く"", ""reading"": ""ながく"", ""en"": ""for a long time"", ""kanji"": [""長""], ""targets"": [77], ""lemma"": ""長い""}, {""kind"": ""particle"", ""kana"": ""います""}]"
s1467,"[196, 60]",[225],"[{""kind"": ""word"", ""ja"": ""ダンボール"", ""reading"": ""だんぼーる"", ""en"": ""cardboard"", ""kanji"": [], ""targets"": [], ""kana_targets"": [225]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""集めて"", ""reading"": ""あつめて"", ""en"": ""collect"", ""kanji"": [""集""], ""targets"": [196], ""lemma"": ""集める""}, {""kind"": ""word"", ""ja"": ""出します"", ""reading"": ""だします"", ""en"": ""put out"", ""kanji"": [""出""], ""targets"": [60], ""lemma"": ""出す""}]"
s1468,"[271, 135]",[226],"[{""kind"": ""word"", ""ja"": ""レストラン"", ""reading"": ""れすとらん"", ""en"": ""restaurant"", ""kanji"": [], ""targets"": [], ""kana_targets"": [226]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""word"", ""ja"": ""予約"", ""reading"": ""よやく"", ""en"": ""reservation"", ""kanji"": [""予"", ""約""], ""targets"": [271, 135]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""particle"", ""kana"": ""しました""}]"
s1469,"[162, 170, 195]",[229],"[{""kind"": ""word"", ""ja"": ""ベーカリー"", ""reading"": ""べーかりー"", ""en"": ""bakery"", ""kanji"": [], ""targets"": [], ""kana_targets"": [229]}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""朝"", ""reading"": ""あさ"", ""en"": ""morning"", ""kanji"": [""朝""], ""targets"": [162]}, {""kind"": ""word"", ""ja"": ""早く"", ""reading"": ""はやく"", ""en"": ""early"", ""kanji"": [""早""], ""targets"": [170]}, {""kind"": ""word"", ""ja"": ""開きます"", ""reading"": ""あきます"", ""en"": ""opens"", ""kanji"": [""開""], ""targets"": [195], ""lemma"": ""開く""}]"
s1470,"[305, 58]","[230, 123]","[{""kind"": ""word"", ""ja"": ""バー"", ""reading"": ""ばー"", ""en"": ""bar"", ""kanji"": [], ""targets"": [], ""kana_targets"": [230]}, {""kind"": ""particle"", ""kana"": ""で""}, {""kind"": ""word"", ""ja"": ""冷たい"", ""reading"": ""つめたい"", ""en"": ""cold"", ""kanji"": [""冷""], ""targets"": [305]}, {""kind"": ""word"", ""ja"": ""ビール"", ""reading"": ""びーる"", ""en"": ""beer"", ""kanji"": [], ""targets"": [], ""kana_targets"": [123]}, {""kind"": ""particle"", ""kana"": ""を""}, {""kind"": ""word"", ""ja"": ""飲みます"", ""reading"": ""のみます"", ""en"": ""drink"", ""kanji"": [""飲""], ""targets"": [58], ""lemma"": ""飲む""}]"
s1471,"[66, 39, 100]",[231],"[{""kind"": ""word"", ""ja"": ""スナック"", ""reading"": ""すなっく"", ""en"": ""hostess bar"", ""kanji"": [], ""targets"": [], ""kana_targets"": [231]}, {""kind"": ""particle"", ""kana"": ""の""}, {""kind"": ""particle"", ""kana"": ""ママ""}, {""kind"": ""particle"", ""kana"": ""は""}, {""kind"": ""word"", ""ja"": ""話"", ""reading"": ""はなし"", ""en"": ""talking"", ""kanji"": [""話""], ""targets"": [66]}, {""kind"": ""particle"", ""kana"": ""が""}, {""kind"": ""word"", ""ja"": ""上手"", ""reading"": ""じょうず"", ""en"": ""good"", ""kanji"": [""上"", ""手""], ""targets"": [39, 100]}, {""kind"": ""particle"", ""kana"": ""です""}]"
s1472,"[3, 22, 26]",[232],"[{""kind"": ""word"", ""ja"": ""カラオケ"", ""reading"": ""からおけ"", ""en"": ""karaoke"", ""kanji"": [], ""targets"": [], ""kana_targets"": [232]}, {""kind"": ""particle"", ""kana"": ""に""}, {""kind"": ""word"", ""ja"": ""三"", ""reading"": ""さん"", ""en"": ""three"", ""kanji"": [""三""], ""targets"": [3]}, {""kind"": ""word"", ""ja"": ""時間"", ""reading"": ""じかん"", ""en"": ""hours"", ""kanji"": [""時"", ""間""], ""targets"": [22, 26]}, {""kind"": ""particle"", ""kana"": ""いました""}]"
